Frame	X	Y	Z
136	-9.64	-13.88	15.26
137	-10.0	-13.72	14.7
138	-9.33	-13.72	15.23
139	-8.78	-12.695	15.84
140	-9.49	-12.85	15.39
141	-9.24	-12.07	15.22
142	-9.76	-13.39	15.84
143	-9.734	-13.57	15.3
144	-8.98	-14.34	15.77
145	-8.84	-13.414	16.17
146	-9.04	-12.664	16.22
147	-8.47	-13.32	15.77
148	-8.83	-13.04	15.98
149	-9.55	-12.945	15.984
150	-8.87	-12.984	15.84
151	-9.45	-13.0	16.34
152	-9.1	-13.07	15.67
153	-8.97	-12.67	15.96
154	-9.09	-13.16	16.03
155	-9.15	-13.56	15.65
156	-9.84	-13.734	15.375
157	-9.39	-12.945	15.8
158	-9.82	-13.03	15.51
159	-9.29	-12.9	15.734
160	-10.17	-13.24	14.734
161	-8.91	-13.266	15.97
162	-9.92	-13.3	15.625
163	-9.55	-14.22	15.08
164	-10.24	-12.39	15.26
165	-10.17	-13.02	15.516
166	-10.37	-12.7	15.336
167	-9.945	-12.83	15.21
168	-9.96	-12.95	15.555
169	-10.3	-12.53	15.62
170	-9.914	-11.72	15.02
171	-8.945	-12.414	15.48
172	-9.22	-12.414	15.63
173	-9.23	-13.375	15.76
174	-9.22	-13.31	15.664
175	-10.28	-13.67	15.12
176	-9.695	-13.11	15.734
177	-10.59	-13.31	15.336
178	-10.195	-13.71	14.586
179	-10.74	-12.01	15.234
180	-10.47	-13.0	15.11
181	-10.1	-13.6	15.67
182	-10.41	-13.84	15.36
183	-10.32	-13.72	15.336
184	-10.87	-13.71	14.99
185	-10.23	-13.88	15.336
186	-10.54	-13.31	15.28
187	-10.17	-13.875	15.59
188	-9.87	-13.17	14.92
189	-10.33	-12.83	14.97
190	-9.945	-13.2	15.305
191	-9.99	-13.92	14.99
192	-9.63	-13.266	15.97
193	-9.79	-13.46	15.016
194	-9.86	-13.26	15.87
195	-9.734	-13.74	15.23
Average	-9.52	-12.445	15.65
